run_id,cell_id,cell_index,phase,dataset,fold_or_split,method_id,implementation_id,method_role,evaluation_model,candidate_universe_count,candidate_universe_hash,selected_feature_count,budget_semantics,requested_budget,natural_support,feasibility_state,seed,prediction_sha256,prediction_row_identity_sha256,identity_target_sha256,metric_artifact_sha256,configuration_lock_sha256,auc,gini,ks,lift_at_10,runtime_seconds,peak_process_rss_gib,minimum_available_ram_gib,ram_wait_seconds,warnings,terminal_state,fold,model,selected_features,selection_seconds,model_fit_seconds
fbv1-010-homecredit-catboost-iv-woe-s42,fbv1-010-homecredit-catboost-iv-woe-s42,10,dev_expanding_window_fold,homecredit,4,iv_woe,iv_woe_quantile_binned_v1,selector,catboost,529,unsupported_not_persisted_by_prompt_10,40,exact_budget,40.0,False,completed,42,,,,cd151cd69666740aee7d10b051b7f4baa5ccecea467b56e147ece3e78b4938c0,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7543257501509791,0.5086515003019583,0.3943945516306837,3.2624052220239084,49.8338737487793,7.267284393310547,20.476821899414062,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,4.0,catboost,40.0,16.91950535774231,32.233866930007935
fbv1-010-homecredit-catboost-iv-woe-s42,fbv1-010-homecredit-catboost-iv-woe-s42,10,dev_expanding_window_fold,homecredit,5,iv_woe,iv_woe_quantile_binned_v1,selector,catboost,529,unsupported_not_persisted_by_prompt_10,40,exact_budget,40.0,False,completed,42,,,,cd151cd69666740aee7d10b051b7f4baa5ccecea467b56e147ece3e78b4938c0,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7562212698006106,0.5124425396012211,0.377235689800599,3.279948965390467,59.36319231987,7.267284393310547,20.476821899414062,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,5.0,catboost,40.0,20.645729541778564,37.66896438598633
fbv1-010-homecredit-catboost-iv-woe-s42,fbv1-010-homecredit-catboost-iv-woe-s42,10,full_dev_refit_diagnostic,homecredit,full_dev_in_sample,iv_woe,iv_woe_quantile_binned_v1,selector,catboost,529,unsupported_not_persisted_by_prompt_10,40,exact_budget,40.0,False,completed,42,75543dee3e33a48a741d64880d2a18c032eb60bf27e69b923a4ffa9e8398a94b,6b3eaa2e6925ae4386ef9e17c99b444cdc414c9102fbd98d6635c41f777aa3c2,1f68b49d4420e943a3833cb62b917c5e1093562281807d9047a11ffc2626aebc,cd151cd69666740aee7d10b051b7f4baa5ccecea467b56e147ece3e78b4938c0,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.9215104484490434,0.8430208968980868,0.695336843494399,5.794162579643821,347.0224307000026,7.267284393310547,20.476821899414062,0.0,,completed,,,,,
fbv1-010-homecredit-catboost-iv-woe-s42,fbv1-010-homecredit-catboost-iv-woe-s42,10,oot,homecredit,locked_oot,iv_woe,iv_woe_quantile_binned_v1,selector,catboost,529,unsupported_not_persisted_by_prompt_10,40,exact_budget,40.0,False,completed,42,d0f96d310507f5383cd5f9c1638c7d59224e2155cdaa1da9338a525a0cb0e91f,44dae0bae662ea5ebb863a1fdfe3f68878235f3117cc11e0409f147ddda36f95,f5045e863d8debb0b80a5f67d62dcc27f62d80660b6395d4a41b1e05b07b07be,cd151cd69666740aee7d10b051b7f4baa5ccecea467b56e147ece3e78b4938c0,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7685707064474809,0.5371414128949619,0.4012080599807107,3.4475908954828975,347.0224307000026,7.267284393310547,20.476821899414062,0.0,,completed,,,,,
fbv1-011-lendingclub_v2-lr-iv-woe-s42,fbv1-011-lendingclub_v2-lr-iv-woe-s42,11,dev_expanding_window_fold,lendingclub_v2,1,iv_woe,iv_woe_quantile_binned_v1,selector,lr,675,unsupported_not_persisted_by_prompt_10,20,exact_budget,20.0,False,completed,42,,,,5b04bd81ba212a05cc24f706782090f362eb1db5b4f561074af6d1435907b127,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.6873449079907527,0.3746898159815053,0.27272450501396,2.178002505941446,29.84410285949707,23.145084381103516,4.725883483886719,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,1.0,lr,20.0,28.49844241142273,0.5177135467529297
fbv1-011-lendingclub_v2-lr-iv-woe-s42,fbv1-011-lendingclub_v2-lr-iv-woe-s42,11,dev_expanding_window_fold,lendingclub_v2,2,iv_woe,iv_woe_quantile_binned_v1,selector,lr,675,unsupported_not_persisted_by_prompt_10,20,exact_budget,20.0,False,completed,42,,,,5b04bd81ba212a05cc24f706782090f362eb1db5b4f561074af6d1435907b127,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.6892497997826406,0.3784995995652811,0.2733438505149615,2.218921123150414,54.82890629768372,23.145084381103516,4.725883483886719,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,2.0,lr,20.0,52.91842198371887,0.7940988540649414
fbv1-011-lendingclub_v2-lr-iv-woe-s42,fbv1-011-lendingclub_v2-lr-iv-woe-s42,11,dev_expanding_window_fold,lendingclub_v2,3,iv_woe,iv_woe_quantile_binned_v1,selector,lr,675,unsupported_not_persisted_by_prompt_10,20,exact_budget,20.0,False,completed,42,,,,5b04bd81ba212a05cc24f706782090f362eb1db5b4f561074af6d1435907b127,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.6984952868847424,0.3969905737694847,0.2865145577864454,2.322787131885597,89.85654830932617,23.145084381103516,4.725883483886719,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,3.0,lr,20.0,86.81233048439026,1.2830538749694824
fbv1-011-lendingclub_v2-lr-iv-woe-s42,fbv1-011-lendingclub_v2-lr-iv-woe-s42,11,dev_expanding_window_fold,lendingclub_v2,4,iv_woe,iv_woe_quantile_binned_v1,selector,lr,675,unsupported_not_persisted_by_prompt_10,20,exact_budget,20.0,False,completed,42,,,,5b04bd81ba212a05cc24f706782090f362eb1db5b4f561074af6d1435907b127,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7159393121206202,0.4318786242412404,0.3148810778010166,2.4290131221676403,126.8475890159607,23.145084381103516,4.725883483886719,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,4.0,lr,20.0,122.54726815223694,2.135586977005005
fbv1-011-lendingclub_v2-lr-iv-woe-s42,fbv1-011-lendingclub_v2-lr-iv-woe-s42,11,dev_expanding_window_fold,lendingclub_v2,5,iv_woe,iv_woe_quantile_binned_v1,selector,lr,675,unsupported_not_persisted_by_prompt_10,20,exact_budget,20.0,False,completed,42,,,,5b04bd81ba212a05cc24f706782090f362eb1db5b4f561074af6d1435907b127,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7143859113222961,0.4287718226445922,0.3124316600897429,2.4245790216969443,162.9385187625885,23.145084381103516,4.725883483886719,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,5.0,lr,20.0,156.59505677223206,3.718783378601074
fbv1-011-lendingclub_v2-lr-iv-woe-s42,fbv1-011-lendingclub_v2-lr-iv-woe-s42,11,full_dev_refit_diagnostic,lendingclub_v2,full_dev_in_sample,iv_woe,iv_woe_quantile_binned_v1,selector,lr,675,unsupported_not_persisted_by_prompt_10,20,exact_budget,20.0,False,completed,42,a6e773bc882b9719e149a51199fa052dd72a71cb7751f703704325e8e6df7091,adc6858c1ac6c5acb3306b8074fd315e00f99ca06f92e1160a64f7209a5ae79e,5060f17d16fffb4665fbfba4d80331db0b56744cad19516a0913ef91b28032d4,5b04bd81ba212a05cc24f706782090f362eb1db5b4f561074af6d1435907b127,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7044234762911905,0.408846952582381,0.2981961113325538,2.330331418465402,829.5514819000091,23.145084381103516,4.725883483886719,0.0,,completed,,,,,
fbv1-011-lendingclub_v2-lr-iv-woe-s42,fbv1-011-lendingclub_v2-lr-iv-woe-s42,11,oot,lendingclub_v2,locked_oot,iv_woe,iv_woe_quantile_binned_v1,selector,lr,675,unsupported_not_persisted_by_prompt_10,20,exact_budget,20.0,False,completed,42,842e3c1bd4ac9b7d6eee7258edfd247d8efa3ef943f828442662b3a377889409,58a4c0cae484435637172dabe24671608cf022babfd29425aba0879e68244714,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,5b04bd81ba212a05cc24f706782090f362eb1db5b4f561074af6d1435907b127,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.6821098791687363,0.36421975833747267,0.2614113773044076,2.053531165222089,829.5514819000091,23.145084381103516,4.725883483886719,0.0,,completed,,,,,
fbv1-012-lendingclub_v2-catboost-iv-woe-s42,fbv1-012-lendingclub_v2-catboost-iv-woe-s42,12,dev_expanding_window_fold,lendingclub_v2,1,iv_woe,iv_woe_quantile_binned_v1,selector,catboost,675,unsupported_not_persisted_by_prompt_10,40,exact_budget,40.0,False,completed,42,,,,52fb7f3ae21d41a5bf0016ba1b15212e1335562df292313c25fc786e9a992b05,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.707891781313621,0.4157835626272419,0.305475419483216,2.3304124864535853,69.36794829368591,24.440418243408203,3.484119415283203,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,1.0,catboost,40.0,28.546192407608032,39.19789433479309
fbv1-012-lendingclub_v2-catboost-iv-woe-s42,fbv1-012-lendingclub_v2-catboost-iv-woe-s42,12,dev_expanding_window_fold,lendingclub_v2,2,iv_woe,iv_woe_quantile_binned_v1,selector,catboost,675,unsupported_not_persisted_by_prompt_10,40,exact_budget,40.0,False,completed,42,,,,52fb7f3ae21d41a5bf0016ba1b15212e1335562df292313c25fc786e9a992b05,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.714047559160928,0.428095118321856,0.309307113434851,2.356402190376325,116.1877110004425,24.440418243408203,3.484119415283203,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,2.0,catboost,40.0,53.77257204055786,59.42212986946106
fbv1-012-lendingclub_v2-catboost-iv-woe-s42,fbv1-012-lendingclub_v2-catboost-iv-woe-s42,12,dev_expanding_window_fold,lendingclub_v2,3,iv_woe,iv_woe_quantile_binned_v1,selector,catboost,675,unsupported_not_persisted_by_prompt_10,40,exact_budget,40.0,False,completed,42,,,,52fb7f3ae21d41a5bf0016ba1b15212e1335562df292313c25fc786e9a992b05,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7229773808299882,0.4459547616599764,0.3230884575314053,2.4455454312678877,226.2461674213409,24.440418243408203,3.484119415283203,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,3.0,catboost,40.0,88.02522301673889,133.2585334777832
fbv1-012-lendingclub_v2-catboost-iv-woe-s42,fbv1-012-lendingclub_v2-catboost-iv-woe-s42,12,dev_expanding_window_fold,lendingclub_v2,4,iv_woe,iv_woe_quantile_binned_v1,selector,catboost,675,unsupported_not_persisted_by_prompt_10,40,exact_budget,40.0,False,completed,42,,,,52fb7f3ae21d41a5bf0016ba1b15212e1335562df292313c25fc786e9a992b05,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7322081529474821,0.4644163058949642,0.337401874184622,2.5731200214146868,365.62770199775696,24.440418243408203,3.484119415283203,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,4.0,catboost,40.0,123.50035238265993,235.92799305915835
fbv1-012-lendingclub_v2-catboost-iv-woe-s42,fbv1-012-lendingclub_v2-catboost-iv-woe-s42,12,dev_expanding_window_fold,lendingclub_v2,5,iv_woe,iv_woe_quantile_binned_v1,selector,catboost,675,unsupported_not_persisted_by_prompt_10,40,exact_budget,40.0,False,completed,42,,,,52fb7f3ae21d41a5bf0016ba1b15212e1335562df292313c25fc786e9a992b05,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7310456230638085,0.462091246127617,0.3364820265046468,2.53289823058984,513.0854909420013,24.440418243408203,3.484119415283203,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,5.0,catboost,40.0,157.9558801651001,348.49800086021423
fbv1-012-lendingclub_v2-catboost-iv-woe-s42,fbv1-012-lendingclub_v2-catboost-iv-woe-s42,12,full_dev_refit_diagnostic,lendingclub_v2,full_dev_in_sample,iv_woe,iv_woe_quantile_binned_v1,selector,catboost,675,unsupported_not_persisted_by_prompt_10,40,exact_budget,40.0,False,completed,42,08850744965015a8ea0e78df4a27c508606d626250227635243c35d5f6e09733,adc6858c1ac6c5acb3306b8074fd315e00f99ca06f92e1160a64f7209a5ae79e,5060f17d16fffb4665fbfba4d80331db0b56744cad19516a0913ef91b28032d4,52fb7f3ae21d41a5bf0016ba1b15212e1335562df292313c25fc786e9a992b05,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7745852274129656,0.5491704548259313,0.40856773946626135,2.782342359120154,2189.832045999996,24.440418243408203,3.484119415283203,0.0,,completed,,,,,
fbv1-012-lendingclub_v2-catboost-iv-woe-s42,fbv1-012-lendingclub_v2-catboost-iv-woe-s42,12,oot,lendingclub_v2,locked_oot,iv_woe,iv_woe_quantile_binned_v1,selector,catboost,675,unsupported_not_persisted_by_prompt_10,40,exact_budget,40.0,False,completed,42,9945bd1988e803b2b77e4171c374f037dab9588f5cc8d9732eaeacd19b788a74,58a4c0cae484435637172dabe24671608cf022babfd29425aba0879e68244714,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,52fb7f3ae21d41a5bf0016ba1b15212e1335562df292313c25fc786e9a992b05,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7026727974821897,0.4053455949643794,0.28911512739027084,2.1812908096337376,2189.832045999996,24.440418243408203,3.484119415283203,0.0,,completed,,,,,
fbv1-013-homecredit-lr-mrmr-mutual-information-s42,fbv1-013-homecredit-lr-mrmr-mutual-information-s42,13,dev_expanding_window_fold,homecredit,1,mrmr_mutual_information,mrmr_mutual_information_discrete_plugin_v1,selector,lr,529,unsupported_not_persisted_by_prompt_10,20,exact_budget,20.0,False,completed,42,,,,969ccbc313b1af5da0f2334759c5afb8d59d0cb1c3af300f62dc6e7d4cb5f33a,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7120054676880783,0.4240109353761565,0.3224421338239989,2.696115765422696,11.43316411972046,7.947971343994141,19.967090606689453,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,1.0,lr,20.0,11.238354921340942,0.0367224216461181
fbv1-013-homecredit-lr-mrmr-mutual-information-s42,fbv1-013-homecredit-lr-mrmr-mutual-information-s42,13,dev_expanding_window_fold,homecredit,2,mrmr_mutual_information,mrmr_mutual_information_discrete_plugin_v1,selector,lr,529,unsupported_not_persisted_by_prompt_10,20,exact_budget,20.0,False,completed,42,,,,969ccbc313b1af5da0f2334759c5afb8d59d0cb1c3af300f62dc6e7d4cb5f33a,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7198223911898964,0.4396447823797929,0.3191913032347397,2.857956049517284,19.602663040161133,7.947971343994141,19.967090606689453,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,2.0,lr,20.0,19.249743700027462,0.1277253627777099
fbv1-013-homecredit-lr-mrmr-mutual-information-s42,fbv1-013-homecredit-lr-mrmr-mutual-information-s42,13,dev_expanding_window_fold,homecredit,3,mrmr_mutual_information,mrmr_mutual_information_discrete_plugin_v1,selector,lr,529,unsupported_not_persisted_by_prompt_10,20,exact_budget,20.0,False,completed,42,,,,969ccbc313b1af5da0f2334759c5afb8d59d0cb1c3af300f62dc6e7d4cb5f33a,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.736341144563851,0.472682289127702,0.3591814719415274,3.0538797481210644,25.44680547714233,7.947971343994141,19.967090606689453,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,3.0,lr,20.0,25.129350423812863,0.0625813007354736
fbv1-013-homecredit-lr-mrmr-mutual-information-s42,fbv1-013-homecredit-lr-mrmr-mutual-information-s42,13,dev_expanding_window_fold,homecredit,4,mrmr_mutual_information,mrmr_mutual_information_discrete_plugin_v1,selector,lr,529,unsupported_not_persisted_by_prompt_10,20,exact_budget,20.0,False,completed,42,,,,969ccbc313b1af5da0f2334759c5afb8d59d0cb1c3af300f62dc6e7d4cb5f33a,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.726484211917444,0.4529684238348879,0.3364746770432832,2.8428497832713884,37.01054215431213,7.947971343994141,19.967090606689453,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,4.0,lr,20.0,36.55971813201904,0.094451904296875
fbv1-013-homecredit-lr-mrmr-mutual-information-s42,fbv1-013-homecredit-lr-mrmr-mutual-information-s42,13,dev_expanding_window_fold,homecredit,5,mrmr_mutual_information,mrmr_mutual_information_discrete_plugin_v1,selector,lr,529,unsupported_not_persisted_by_prompt_10,20,exact_budget,20.0,False,completed,42,,,,969ccbc313b1af5da0f2334759c5afb8d59d0cb1c3af300f62dc6e7d4cb5f33a,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7280129214438592,0.4560258428877184,0.3518269462571695,2.833649214160231,45.53258347511292,7.947971343994141,19.967090606689453,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,5.0,lr,20.0,44.84791588783264,0.3049783706665039
fbv1-013-homecredit-lr-mrmr-mutual-information-s42,fbv1-013-homecredit-lr-mrmr-mutual-information-s42,13,full_dev_refit_diagnostic,homecredit,full_dev_in_sample,mrmr_mutual_information,mrmr_mutual_information_discrete_plugin_v1,selector,lr,529,unsupported_not_persisted_by_prompt_10,20,exact_budget,20.0,False,completed,42,1d7cb62b5ebc85521bc8d80045320c3244691627d91f0d7bde80f749f97cbdb5,6b3eaa2e6925ae4386ef9e17c99b444cdc414c9102fbd98d6635c41f777aa3c2,1f68b49d4420e943a3833cb62b917c5e1093562281807d9047a11ffc2626aebc,969ccbc313b1af5da0f2334759c5afb8d59d0cb1c3af300f62dc6e7d4cb5f33a,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7309974526406897,0.46199490528137943,0.34310967721461283,2.90725988021215,277.0491084000096,7.947971343994141,19.967090606689453,0.0,,completed,,,,,
fbv1-013-homecredit-lr-mrmr-mutual-information-s42,fbv1-013-homecredit-lr-mrmr-mutual-information-s42,13,oot,homecredit,locked_oot,mrmr_mutual_information,mrmr_mutual_information_discrete_plugin_v1,selector,lr,529,unsupported_not_persisted_by_prompt_10,20,exact_budget,20.0,False,completed,42,7840376063fc325e5b9fde1db379fd2dbf3e1b7788beb531423cc3cc0500a3e8,44dae0bae662ea5ebb863a1fdfe3f68878235f3117cc11e0409f147ddda36f95,f5045e863d8debb0b80a5f67d62dcc27f62d80660b6395d4a41b1e05b07b07be,969ccbc313b1af5da0f2334759c5afb8d59d0cb1c3af300f62dc6e7d4cb5f33a,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7351157546380288,0.4702315092760576,0.34864860441645856,3.0125488964599536,277.0491084000096,7.947971343994141,19.967090606689453,0.0,,completed,,,,,
fbv1-014-homecredit-catboost-mrmr-mutual-information-s42,fbv1-014-homecredit-catboost-mrmr-mutual-information-s42,14,dev_expanding_window_fold,homecredit,1,mrmr_mutual_information,mrmr_mutual_information_discrete_plugin_v1,selector,catboost,529,unsupported_not_persisted_by_prompt_10,40,exact_budget,40.0,False,completed,42,,,,c76d72b91e4ffd0d11573101a711b3928ba758d6659bb1e9c479a7bfcbf9d34a,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7299366550382065,0.4598733100764129,0.3491782822330143,2.9474485910129475,30.77915573120117,7.941749572753906,19.978225708007812,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,1.0,catboost,40.0,20.834770441055294,9.546799659729004
fbv1-014-homecredit-catboost-mrmr-mutual-information-s42,fbv1-014-homecredit-catboost-mrmr-mutual-information-s42,14,dev_expanding_window_fold,homecredit,2,mrmr_mutual_information,mrmr_mutual_information_discrete_plugin_v1,selector,catboost,529,unsupported_not_persisted_by_prompt_10,40,exact_budget,40.0,False,completed,42,,,,c76d72b91e4ffd0d11573101a711b3928ba758d6659bb1e9c479a7bfcbf9d34a,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7351121199640114,0.4702242399280227,0.3529038062673,2.971302748364995,52.40209937095642,7.941749572753906,19.978225708007812,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,2.0,catboost,40.0,34.78179669380188,17.12298893928528
fbv1-014-homecredit-catboost-mrmr-mutual-information-s42,fbv1-014-homecredit-catboost-mrmr-mutual-information-s42,14,dev_expanding_window_fold,homecredit,3,mrmr_mutual_information,mrmr_mutual_information_discrete_plugin_v1,selector,catboost,529,unsupported_not_persisted_by_prompt_10,40,exact_budget,40.0,False,completed,42,,,,c76d72b91e4ffd0d11573101a711b3928ba758d6659bb1e9c479a7bfcbf9d34a,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7451343089246795,0.4902686178493589,0.3759989432666271,3.29184440381881,75.903568983078,7.941749572753906,19.978225708007812,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,3.0,catboost,40.0,52.741381883621216,22.468056440353397
fbv1-014-homecredit-catboost-mrmr-mutual-information-s42,fbv1-014-homecredit-catboost-mrmr-mutual-information-s42,14,dev_expanding_window_fold,homecredit,4,mrmr_mutual_information,mrmr_mutual_information_discrete_plugin_v1,selector,catboost,529,unsupported_not_persisted_by_prompt_10,40,exact_budget,40.0,False,completed,42,,,,c76d72b91e4ffd0d11573101a711b3928ba758d6659bb1e9c479a7bfcbf9d34a,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7427295753795745,0.485459150759149,0.3625391190452252,3.08156236049265,98.9761905670166,7.941749572753906,19.978225708007812,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,4.0,catboost,40.0,70.4022924900055,27.687276124954224
fbv1-014-homecredit-catboost-mrmr-mutual-information-s42,fbv1-014-homecredit-catboost-mrmr-mutual-information-s42,14,dev_expanding_window_fold,homecredit,5,mrmr_mutual_information,mrmr_mutual_information_discrete_plugin_v1,selector,catboost,529,unsupported_not_persisted_by_prompt_10,40,exact_budget,40.0,False,completed,42,,,,c76d72b91e4ffd0d11573101a711b3928ba758d6659bb1e9c479a7bfcbf9d34a,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7395358751588792,0.4790717503177584,0.3643853467131306,2.975331674868243,122.51131629943848,7.941749572753906,19.978225708007812,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,5.0,catboost,40.0,89.12308311462402,32.41640043258667
fbv1-014-homecredit-catboost-mrmr-mutual-information-s42,fbv1-014-homecredit-catboost-mrmr-mutual-information-s42,14,full_dev_refit_diagnostic,homecredit,full_dev_in_sample,mrmr_mutual_information,mrmr_mutual_information_discrete_plugin_v1,selector,catboost,529,unsupported_not_persisted_by_prompt_10,40,exact_budget,40.0,False,completed,42,ab80d9fe868b04e57c8cbabaed6728f247d5d806142a343c1c2ef6803a18a7b8,6b3eaa2e6925ae4386ef9e17c99b444cdc414c9102fbd98d6635c41f777aa3c2,1f68b49d4420e943a3833cb62b917c5e1093562281807d9047a11ffc2626aebc,c76d72b91e4ffd0d11573101a711b3928ba758d6659bb1e9c479a7bfcbf9d34a,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.9057156636817257,0.8114313273634515,0.6573848024608564,5.309407212308666,616.9911934999982,7.941749572753906,19.978225708007812,0.0,,completed,,,,,
fbv1-014-homecredit-catboost-mrmr-mutual-information-s42,fbv1-014-homecredit-catboost-mrmr-mutual-information-s42,14,oot,homecredit,locked_oot,mrmr_mutual_information,mrmr_mutual_information_discrete_plugin_v1,selector,catboost,529,unsupported_not_persisted_by_prompt_10,40,exact_budget,40.0,False,completed,42,51ef8148876dbb9242e46498c0284075c885ba3faa3a3a913c26793ed64e8d47,44dae0bae662ea5ebb863a1fdfe3f68878235f3117cc11e0409f147ddda36f95,f5045e863d8debb0b80a5f67d62dcc27f62d80660b6395d4a41b1e05b07b07be,c76d72b91e4ffd0d11573101a711b3928ba758d6659bb1e9c479a7bfcbf9d34a,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.759898780138256,0.5197975602765119,0.38675778243951,3.325030676403315,616.9911934999982,7.941749572753906,19.978225708007812,0.0,,completed,,,,,
fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42,fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42,15,dev_expanding_window_fold,lendingclub_v2,1,mrmr_mutual_information,mrmr_mutual_information_discrete_plugin_v1,selector,lr,675,unsupported_not_persisted_by_prompt_10,20,exact_budget,20.0,False,completed,42,,,,57428003e6aaa937ba75fdc1ee931b8ba9630bb47154cb8a5c05a8bc830b3079,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.6967223846671516,0.3934447693343033,0.2882709643728927,2.243255880831374,42.40470099449158,23.827831268310547,3.988269805908203,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,1.0,lr,20.0,41.255531549453735,0.4294424057006836
fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42,fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42,15,dev_expanding_window_fold,lendingclub_v2,2,mrmr_mutual_information,mrmr_mutual_information_discrete_plugin_v1,selector,lr,675,unsupported_not_persisted_by_prompt_10,20,exact_budget,20.0,False,completed,42,,,,57428003e6aaa937ba75fdc1ee931b8ba9630bb47154cb8a5c05a8bc830b3079,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.692036838900028,0.3840736778000559,0.2810561453301159,2.268437609227543,91.44157814979552,23.827831268310547,3.988269805908203,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,2.0,lr,20.0,90.36315250396729,0.4886023998260498
fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42,fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42,15,dev_expanding_window_fold,lendingclub_v2,3,mrmr_mutual_information,mrmr_mutual_information_discrete_plugin_v1,selector,lr,675,unsupported_not_persisted_by_prompt_10,20,exact_budget,20.0,False,completed,42,,,,57428003e6aaa937ba75fdc1ee931b8ba9630bb47154cb8a5c05a8bc830b3079,f03647c376fe834f9bb1c3d6834ed42732ef3e7e1047eeff352af49b31ed607f,0.7065076134924124,0.4130152269848248,0.298139838239896,2.3531880900398323,142.33834171295166,23.827831268310547,3.988269805908203,0.0,fold predictions not persisted; stored metrics cannot be prediction-recomputed,completed,3.0,lr,20.0,140.31908297538757,0.8974485397338867
